seed,episodic_return,env,id
19,46695.765625,SpaceInvaders-MinAtar,3417
20,276.265625,SpaceInvaders-MinAtar,3417
21,46810.03125,SpaceInvaders-MinAtar,3417
22,46637.046875,SpaceInvaders-MinAtar,3417
23,46718.71875,SpaceInvaders-MinAtar,3417
24,46744.59375,SpaceInvaders-MinAtar,3417
25,46790.171875,SpaceInvaders-MinAtar,3417
26,46784.046875,SpaceInvaders-MinAtar,3417
27,485.859375,SpaceInvaders-MinAtar,3417
28,46870.4375,SpaceInvaders-MinAtar,3417
29,583.40625,SpaceInvaders-MinAtar,3417
0,228407.578125,SpaceInvaders-MinAtar,2502
1,251298.953125,SpaceInvaders-MinAtar,2502
2,234646.578125,SpaceInvaders-MinAtar,2502
3,290690.453125,SpaceInvaders-MinAtar,2502
4,227449.0,SpaceInvaders-MinAtar,2502
5,233785.6875,SpaceInvaders-MinAtar,2502
6,291530.21875,SpaceInvaders-MinAtar,2502
7,309416.171875,SpaceInvaders-MinAtar,2502
8,236742.796875,SpaceInvaders-MinAtar,2502
9,280024.921875,SpaceInvaders-MinAtar,2502
10,251676.65625,SpaceInvaders-MinAtar,2502
11,304977.203125,SpaceInvaders-MinAtar,2502
12,296041.53125,SpaceInvaders-MinAtar,2502
13,257042.40625,SpaceInvaders-MinAtar,2502
14,255811.015625,SpaceInvaders-MinAtar,2502
15,217705.546875,SpaceInvaders-MinAtar,2502
16,286539.8125,SpaceInvaders-MinAtar,2502
17,224550.203125,SpaceInvaders-MinAtar,2502
18,277734.109375,SpaceInvaders-MinAtar,2502
19,222957.921875,SpaceInvaders-MinAtar,2502
20,241107.671875,SpaceInvaders-MinAtar,2502
21,235781.9375,SpaceInvaders-MinAtar,2502
22,226887.71875,SpaceInvaders-MinAtar,2502
23,216348.828125,SpaceInvaders-MinAtar,2502
24,216767.40625,SpaceInvaders-MinAtar,2502
25,246927.453125,SpaceInvaders-MinAtar,2502
26,282782.0,SpaceInvaders-MinAtar,2502
27,255868.6875,SpaceInvaders-MinAtar,2502
28,231042.984375,SpaceInvaders-MinAtar,2502
29,209737.359375,SpaceInvaders-MinAtar,2502
0,438772.0625,SpaceInvaders-MinAtar,2964
1,62173.46875,SpaceInvaders-MinAtar,2964
2,458807.203125,SpaceInvaders-MinAtar,2964
3,171730.0,SpaceInvaders-MinAtar,2964
4,377069.3125,SpaceInvaders-MinAtar,2964
5,453317.90625,SpaceInvaders-MinAtar,2964
6,148159.765625,SpaceInvaders-MinAtar,2964
7,550480.25,SpaceInvaders-MinAtar,2964
8,630615.65625,SpaceInvaders-MinAtar,2964
9,612609.171875,SpaceInvaders-MinAtar,2964
10,402441.640625,SpaceInvaders-MinAtar,2964
11,517018.90625,SpaceInvaders-MinAtar,2964
12,859231.140625,SpaceInvaders-MinAtar,2964
13,599989.546875,SpaceInvaders-MinAtar,2964
14,351376.4375,SpaceInvaders-MinAtar,2964
15,468202.34375,SpaceInvaders-MinAtar,2964
16,559309.828125,SpaceInvaders-MinAtar,2964
17,683100.9375,SpaceInvaders-MinAtar,2964
18,410816.765625,SpaceInvaders-MinAtar,2964
19,177221.203125,SpaceInvaders-MinAtar,2964
20,386831.46875,SpaceInvaders-MinAtar,2964
21,478141.28125,SpaceInvaders-MinAtar,2964
22,379856.15625,SpaceInvaders-MinAtar,2964
23,100318.0625,SpaceInvaders-MinAtar,2964
24,326752.015625,SpaceInvaders-MinAtar,2964
25,553195.40625,SpaceInvaders-MinAtar,2964
26,450296.546875,SpaceInvaders-MinAtar,2964
27,538187.25,SpaceInvaders-MinAtar,2964
28,589570.75,SpaceInvaders-MinAtar,2964
29,531107.546875,SpaceInvaders-MinAtar,2964
0,11607.15625,Asterix-MinAtar,2114
1,10428.578125,Asterix-MinAtar,2114
2,7578.03125,Asterix-MinAtar,2114
3,7865.171875,Asterix-MinAtar,2114
4,7730.578125,Asterix-MinAtar,2114
5,8501.515625,Asterix-MinAtar,2114
6,8578.046875,Asterix-MinAtar,2114
7,7857.90625,Asterix-MinAtar,2114
8,7864.171875,Asterix-MinAtar,2114
9,7965.6875,Asterix-MinAtar,2114
10,7873.921875,Asterix-MinAtar,2114
11,7665.703125,Asterix-MinAtar,2114
12,8265.578125,Asterix-MinAtar,2114
13,8302.671875,Asterix-MinAtar,2114
14,7864.6875,Asterix-MinAtar,2114
15,7962.21875,Asterix-MinAtar,2114
16,8064.390625,Asterix-MinAtar,2114
17,7852.625,Asterix-MinAtar,2114
18,7838.4375,Asterix-MinAtar,2114
19,7527.46875,Asterix-MinAtar,2114
20,7688.328125,Asterix-MinAtar,2114
21,10140.765625,Asterix-MinAtar,2114
22,7705.359375,Asterix-MinAtar,2114
23,7691.390625,Asterix-MinAtar,2114
24,8714.0,Asterix-MinAtar,2114
25,7525.0625,Asterix-MinAtar,2114
26,7733.75,Asterix-MinAtar,2114
27,8150.6875,Asterix-MinAtar,2114
28,7964.734375,Asterix-MinAtar,2114
29,7889.953125,Asterix-MinAtar,2114
0,7899.5625,Asterix-MinAtar,2179
1,7731.75,Asterix-MinAtar,2179
2,8042.65625,Asterix-MinAtar,2179
3,7849.65625,Asterix-MinAtar,2179
4,8018.8125,Asterix-MinAtar,2179
5,7935.734375,Asterix-MinAtar,2179
6,8065.484375,Asterix-MinAtar,2179
7,7696.359375,Asterix-MinAtar,2179
8,7636.03125,Asterix-MinAtar,2179
9,7627.375,Asterix-MinAtar,2179
10,8141.3125,Asterix-MinAtar,2179
11,8007.9375,Asterix-MinAtar,2179
12,8056.015625,Asterix-MinAtar,2179
13,7695.96875,Asterix-MinAtar,2179
14,7948.890625,Asterix-MinAtar,2179
15,7922.203125,Asterix-MinAtar,2179
16,7725.921875,Asterix-MinAtar,2179
17,7966.890625,Asterix-MinAtar,2179
18,7894.8125,Asterix-MinAtar,2179
19,7926.109375,Asterix-MinAtar,2179
20,8073.78125,Asterix-MinAtar,2179
21,8553.875,Asterix-MinAtar,2179
22,7880.25,Asterix-MinAtar,2179
23,8630.859375,Asterix-MinAtar,2179
24,8008.015625,Asterix-MinAtar,2179
25,7935.8125,Asterix-MinAtar,2179
26,7815.125,Asterix-MinAtar,2179
27,8218.40625,Asterix-MinAtar,2179
28,8450.34375,Asterix-MinAtar,2179
29,8127.671875,Asterix-MinAtar,2179
0,417882.875,SpaceInvaders-MinAtar,2483
1,379510.859375,SpaceInvaders-MinAtar,2483
2,398004.203125,SpaceInvaders-MinAtar,2483
3,485416.40625,SpaceInvaders-MinAtar,2483
4,431158.890625,SpaceInvaders-MinAtar,2483
5,375518.71875,SpaceInvaders-MinAtar,2483
6,402811.6875,SpaceInvaders-MinAtar,2483
7,409789.734375,SpaceInvaders-MinAtar,2483
8,434768.203125,SpaceInvaders-MinAtar,2483
9,400608.5,SpaceInvaders-MinAtar,2483
10,413174.84375,SpaceInvaders-MinAtar,2483
11,420434.765625,SpaceInvaders-MinAtar,2483
12,418841.171875,SpaceInvaders-MinAtar,2483
13,405431.3125,SpaceInvaders-MinAtar,2483
14,404606.34375,SpaceInvaders-MinAtar,2483
15,408137.640625,SpaceInvaders-MinAtar,2483
16,423468.390625,SpaceInvaders-MinAtar,2483
17,438535.625,SpaceInvaders-MinAtar,2483
18,388235.96875,SpaceInvaders-MinAtar,2483
19,413166.234375,SpaceInvaders-MinAtar,2483
20,412234.578125,SpaceInvaders-MinAtar,2483
21,446274.5,SpaceInvaders-MinAtar,2483
22,386744.671875,SpaceInvaders-MinAtar,2483
23,414522.84375,SpaceInvaders-MinAtar,2483
24,378518.0625,SpaceInvaders-MinAtar,2483
25,393947.65625,SpaceInvaders-MinAtar,2483
26,469637.234375,SpaceInvaders-MinAtar,2483
27,452108.046875,SpaceInvaders-MinAtar,2483
28,428571.21875,SpaceInvaders-MinAtar,2483
29,407631.859375,SpaceInvaders-MinAtar,2483
0,16505.25,Asterix-MinAtar,1925
1,15952.484375,Asterix-MinAtar,1925
2,15761.140625,Asterix-MinAtar,1925
3,15619.171875,Asterix-MinAtar,1925
4,16304.953125,Asterix-MinAtar,1925
5,15542.296875,Asterix-MinAtar,1925
6,18456.109375,Asterix-MinAtar,1925
7,15818.1875,Asterix-MinAtar,1925
8,15830.53125,Asterix-MinAtar,1925
9,15572.96875,Asterix-MinAtar,1925
10,15503.234375,Asterix-MinAtar,1925
11,16488.65625,Asterix-MinAtar,1925
12,15700.09375,Asterix-MinAtar,1925
13,23557.453125,Asterix-MinAtar,1925
14,15970.609375,Asterix-MinAtar,1925
15,17776.96875,Asterix-MinAtar,1925
16,16476.53125,Asterix-MinAtar,1925
17,16704.421875,Asterix-MinAtar,1925
18,19126.484375,Asterix-MinAtar,1925
19,17260.828125,Asterix-MinAtar,1925
20,17543.390625,Asterix-MinAtar,1925
21,18707.4375,Asterix-MinAtar,1925
22,16224.421875,Asterix-MinAtar,1925
23,17632.6875,Asterix-MinAtar,1925
24,15222.140625,Asterix-MinAtar,1925
25,16736.265625,Asterix-MinAtar,1925
26,22760.0625,Asterix-MinAtar,1925
27,14468.359375,Asterix-MinAtar,1925
28,15274.671875,Asterix-MinAtar,1925
29,16120.609375,Asterix-MinAtar,1925
0,488884.4375,SpaceInvaders-MinAtar,2842
1,545214.25,SpaceInvaders-MinAtar,2842
2,442082.859375,SpaceInvaders-MinAtar,2842
3,483599.265625,SpaceInvaders-MinAtar,2842
4,489871.1875,SpaceInvaders-MinAtar,2842
5,174392.796875,SpaceInvaders-MinAtar,2842
6,547873.46875,SpaceInvaders-MinAtar,2842
7,279430.046875,SpaceInvaders-MinAtar,2842
8,539588.625,SpaceInvaders-MinAtar,2842
9,415128.734375,SpaceInvaders-MinAtar,2842
10,430865.40625,SpaceInvaders-MinAtar,2842
11,109653.515625,SpaceInvaders-MinAtar,2842
12,543223.859375,SpaceInvaders-MinAtar,2842
13,381428.15625,SpaceInvaders-MinAtar,2842
14,550066.5625,SpaceInvaders-MinAtar,2842
15,537527.640625,SpaceInvaders-MinAtar,2842
16,553279.59375,SpaceInvaders-MinAtar,2842
17,566477.25,SpaceInvaders-MinAtar,2842
18,318441.1875,SpaceInvaders-MinAtar,2842
19,116642.484375,SpaceInvaders-MinAtar,2842
20,440408.90625,SpaceInvaders-MinAtar,2842
21,396426.203125,SpaceInvaders-MinAtar,2842
22,493882.09375,SpaceInvaders-MinAtar,2842
23,110228.9375,SpaceInvaders-MinAtar,2842
24,616691.265625,SpaceInvaders-MinAtar,2842
25,557322.234375,SpaceInvaders-MinAtar,2842
26,534179.90625,SpaceInvaders-MinAtar,2842
27,408394.171875,SpaceInvaders-MinAtar,2842
28,453921.640625,SpaceInvaders-MinAtar,2842
29,538370.375,SpaceInvaders-MinAtar,2842
0,46754.03125,SpaceInvaders-MinAtar,3066
1,46788.03125,SpaceInvaders-MinAtar,3066
2,46772.28125,SpaceInvaders-MinAtar,3066
3,46753.59375,SpaceInvaders-MinAtar,3066
4,46774.40625,SpaceInvaders-MinAtar,3066
5,46761.875,SpaceInvaders-MinAtar,3066
6,46757.34375,SpaceInvaders-MinAtar,3066
7,46808.953125,SpaceInvaders-MinAtar,3066
8,46774.03125,SpaceInvaders-MinAtar,3066
9,46751.1875,SpaceInvaders-MinAtar,3066
10,46763.5625,SpaceInvaders-MinAtar,3066
11,46797.609375,SpaceInvaders-MinAtar,3066
12,46758.328125,SpaceInvaders-MinAtar,3066
13,46739.84375,SpaceInvaders-MinAtar,3066
14,46778.3125,SpaceInvaders-MinAtar,3066
15,46751.6875,SpaceInvaders-MinAtar,3066
16,46729.375,SpaceInvaders-MinAtar,3066
17,46768.953125,SpaceInvaders-MinAtar,3066
18,46752.828125,SpaceInvaders-MinAtar,3066
19,3147.46875,SpaceInvaders-MinAtar,3066
20,46760.359375,SpaceInvaders-MinAtar,3066
21,46760.359375,SpaceInvaders-MinAtar,3066
22,46774.421875,SpaceInvaders-MinAtar,3066
23,46781.0625,SpaceInvaders-MinAtar,3066
24,46751.4375,SpaceInvaders-MinAtar,3066
25,46798.828125,SpaceInvaders-MinAtar,3066
26,44862.0,SpaceInvaders-MinAtar,3066
27,46779.265625,SpaceInvaders-MinAtar,3066
28,46778.140625,SpaceInvaders-MinAtar,3066
29,46773.15625,SpaceInvaders-MinAtar,3066
0,10921.859375,Asterix-MinAtar,1866
1,11318.796875,Asterix-MinAtar,1866
2,12028.0625,Asterix-MinAtar,1866
3,12212.5625,Asterix-MinAtar,1866
4,10736.96875,Asterix-MinAtar,1866
5,11231.265625,Asterix-MinAtar,1866
6,11696.421875,Asterix-MinAtar,1866
7,11078.03125,Asterix-MinAtar,1866
8,10963.109375,Asterix-MinAtar,1866
9,10509.78125,Asterix-MinAtar,1866
10,10661.65625,Asterix-MinAtar,1866
11,11922.71875,Asterix-MinAtar,1866
12,11275.65625,Asterix-MinAtar,1866
13,10757.8125,Asterix-MinAtar,1866
14,11509.5,Asterix-MinAtar,1866
15,11949.984375,Asterix-MinAtar,1866
16,11850.890625,Asterix-MinAtar,1866
17,11987.921875,Asterix-MinAtar,1866
18,11575.046875,Asterix-MinAtar,1866
19,11506.359375,Asterix-MinAtar,1866
20,11445.140625,Asterix-MinAtar,1866
21,10726.921875,Asterix-MinAtar,1866
22,12366.234375,Asterix-MinAtar,1866
23,11778.921875,Asterix-MinAtar,1866
24,12049.515625,Asterix-MinAtar,1866
25,11641.703125,Asterix-MinAtar,1866
26,11994.21875,Asterix-MinAtar,1866
27,11147.5625,Asterix-MinAtar,1866
28,11363.8125,Asterix-MinAtar,1866
29,11971.65625,Asterix-MinAtar,1866
0,18370.921875,Asterix-MinAtar,1553
1,17880.375,Asterix-MinAtar,1553
2,18122.375,Asterix-MinAtar,1553
3,18517.859375,Asterix-MinAtar,1553
4,18724.25,Asterix-MinAtar,1553
5,17536.265625,Asterix-MinAtar,1553
6,18771.515625,Asterix-MinAtar,1553
7,20622.4375,Asterix-MinAtar,1553
8,18093.546875,Asterix-MinAtar,1553
9,16746.890625,Asterix-MinAtar,1553
10,18408.640625,Asterix-MinAtar,1553
11,17439.578125,Asterix-MinAtar,1553
12,18039.109375,Asterix-MinAtar,1553
13,17913.28125,Asterix-MinAtar,1553
14,19032.203125,Asterix-MinAtar,1553
15,17170.53125,Asterix-MinAtar,1553
16,18634.484375,Asterix-MinAtar,1553
17,18818.921875,Asterix-MinAtar,1553
18,16885.46875,Asterix-MinAtar,1553
19,19492.15625,Asterix-MinAtar,1553
20,17662.515625,Asterix-MinAtar,1553
21,16583.515625,Asterix-MinAtar,1553
22,18546.4375,Asterix-MinAtar,1553
23,18531.40625,Asterix-MinAtar,1553
24,19640.5625,Asterix-MinAtar,1553
25,18115.59375,Asterix-MinAtar,1553
26,18484.65625,Asterix-MinAtar,1553
27,17794.15625,Asterix-MinAtar,1553
28,18042.71875,Asterix-MinAtar,1553
29,18397.203125,Asterix-MinAtar,1553
0,46874.890625,SpaceInvaders-MinAtar,3019
1,46935.9375,SpaceInvaders-MinAtar,3019
2,5625.078125,SpaceInvaders-MinAtar,3019
3,21079.75,SpaceInvaders-MinAtar,3019
4,46752.890625,SpaceInvaders-MinAtar,3019
5,958.640625,SpaceInvaders-MinAtar,3019
6,46759.28125,SpaceInvaders-MinAtar,3019
7,46780.1875,SpaceInvaders-MinAtar,3019
8,46897.984375,SpaceInvaders-MinAtar,3019
9,46747.40625,SpaceInvaders-MinAtar,3019
10,47470.578125,SpaceInvaders-MinAtar,3019
11,46815.484375,SpaceInvaders-MinAtar,3019
12,46786.625,SpaceInvaders-MinAtar,3019
13,1017.4375,SpaceInvaders-MinAtar,3019
14,46716.140625,SpaceInvaders-MinAtar,3019
15,46776.015625,SpaceInvaders-MinAtar,3019
16,46645.640625,SpaceInvaders-MinAtar,3019
17,47205.78125,SpaceInvaders-MinAtar,3019
18,46755.0625,SpaceInvaders-MinAtar,3019
19,46649.234375,SpaceInvaders-MinAtar,3019
20,966.140625,SpaceInvaders-MinAtar,3019
21,46777.90625,SpaceInvaders-MinAtar,3019
22,47041.890625,SpaceInvaders-MinAtar,3019
23,46808.46875,SpaceInvaders-MinAtar,3019
24,46933.0625,SpaceInvaders-MinAtar,3019
25,46594.015625,SpaceInvaders-MinAtar,3019
26,39128.078125,SpaceInvaders-MinAtar,3019
27,46829.296875,SpaceInvaders-MinAtar,3019
28,47133.109375,SpaceInvaders-MinAtar,3019
29,46784.265625,SpaceInvaders-MinAtar,3019
0,46541.5625,SpaceInvaders-MinAtar,3393
1,372.09375,SpaceInvaders-MinAtar,3393
2,603.796875,SpaceInvaders-MinAtar,3393
3,572.984375,SpaceInvaders-MinAtar,3393
4,46579.25,SpaceInvaders-MinAtar,3393
5,46942.078125,SpaceInvaders-MinAtar,3393
6,93.625,SpaceInvaders-MinAtar,3393
7,727.78125,SpaceInvaders-MinAtar,3393
8,46557.265625,SpaceInvaders-MinAtar,3393
9,17985.40625,SpaceInvaders-MinAtar,3393
10,46610.21875,SpaceInvaders-MinAtar,3393
11,46542.3125,SpaceInvaders-MinAtar,3393
12,46627.90625,SpaceInvaders-MinAtar,3393
13,46670.203125,SpaceInvaders-MinAtar,3393
14,46669.96875,SpaceInvaders-MinAtar,3393
15,31038.625,SpaceInvaders-MinAtar,3393
16,46550.375,SpaceInvaders-MinAtar,3393
17,46687.578125,SpaceInvaders-MinAtar,3393
18,46595.3125,SpaceInvaders-MinAtar,3393
19,46873.359375,SpaceInvaders-MinAtar,3393
20,771.609375,SpaceInvaders-MinAtar,3393
21,510.703125,SpaceInvaders-MinAtar,3393
22,46749.875,SpaceInvaders-MinAtar,3393
23,411.828125,SpaceInvaders-MinAtar,3393
24,46810.03125,SpaceInvaders-MinAtar,3393
25,46823.375,SpaceInvaders-MinAtar,3393
26,46765.921875,SpaceInvaders-MinAtar,3393
27,46796.5,SpaceInvaders-MinAtar,3393
28,27298.421875,SpaceInvaders-MinAtar,3393
29,430.671875,SpaceInvaders-MinAtar,3393
0,15268.84375,Asterix-MinAtar,1273
1,14429.59375,Asterix-MinAtar,1273
2,15744.625,Asterix-MinAtar,1273
3,15742.1875,Asterix-MinAtar,1273
4,14895.4375,Asterix-MinAtar,1273
5,14665.875,Asterix-MinAtar,1273
6,15347.53125,Asterix-MinAtar,1273
7,14223.9375,Asterix-MinAtar,1273
8,15587.453125,Asterix-MinAtar,1273
9,14672.984375,Asterix-MinAtar,1273
10,13985.96875,Asterix-MinAtar,1273
11,13986.84375,Asterix-MinAtar,1273
12,14124.546875,Asterix-MinAtar,1273
13,14486.078125,Asterix-MinAtar,1273
14,13631.15625,Asterix-MinAtar,1273
15,13841.0,Asterix-MinAtar,1273
16,15792.234375,Asterix-MinAtar,1273
17,15657.40625,Asterix-MinAtar,1273
18,15190.09375,Asterix-MinAtar,1273
19,15796.40625,Asterix-MinAtar,1273
20,15262.46875,Asterix-MinAtar,1273
21,13966.90625,Asterix-MinAtar,1273
22,14593.28125,Asterix-MinAtar,1273
23,15143.859375,Asterix-MinAtar,1273
24,15398.921875,Asterix-MinAtar,1273
25,14950.578125,Asterix-MinAtar,1273
26,13586.046875,Asterix-MinAtar,1273
27,14700.515625,Asterix-MinAtar,1273
28,14880.65625,Asterix-MinAtar,1273
29,13840.203125,Asterix-MinAtar,1273
0,46486.515625,SpaceInvaders-MinAtar,3441
1,46625.34375,SpaceInvaders-MinAtar,3441
2,46483.734375,SpaceInvaders-MinAtar,3441
3,295.625,SpaceInvaders-MinAtar,3441
4,1023.109375,SpaceInvaders-MinAtar,3441
5,46828.234375,SpaceInvaders-MinAtar,3441
6,46548.8125,SpaceInvaders-MinAtar,3441
7,401.296875,SpaceInvaders-MinAtar,3441
8,46464.8125,SpaceInvaders-MinAtar,3441
9,1679.375,SpaceInvaders-MinAtar,3441
10,46714.5,SpaceInvaders-MinAtar,3441
11,913.46875,SpaceInvaders-MinAtar,3441
12,46794.375,SpaceInvaders-MinAtar,3441
13,320.046875,SpaceInvaders-MinAtar,3441
14,46885.15625,SpaceInvaders-MinAtar,3441
15,46784.171875,SpaceInvaders-MinAtar,3441
16,46631.90625,SpaceInvaders-MinAtar,3441
17,46638.671875,SpaceInvaders-MinAtar,3441
18,46602.4375,SpaceInvaders-MinAtar,3441
19,46838.296875,SpaceInvaders-MinAtar,3441
20,46646.09375,SpaceInvaders-MinAtar,3441
21,5025.796875,SpaceInvaders-MinAtar,3441
22,46824.203125,SpaceInvaders-MinAtar,3441
23,46588.5625,SpaceInvaders-MinAtar,3441
24,46499.359375,SpaceInvaders-MinAtar,3441
25,46456.140625,SpaceInvaders-MinAtar,3441
26,46741.28125,SpaceInvaders-MinAtar,3441
27,46613.78125,SpaceInvaders-MinAtar,3441
28,46776.09375,SpaceInvaders-MinAtar,3441
29,46485.234375,SpaceInvaders-MinAtar,3441
0,23494.234375,SpaceInvaders-MinAtar,2905
1,41129.375,SpaceInvaders-MinAtar,2905
2,24616.09375,SpaceInvaders-MinAtar,2905
3,45803.15625,SpaceInvaders-MinAtar,2905
4,41386.265625,SpaceInvaders-MinAtar,2905
5,46610.03125,SpaceInvaders-MinAtar,2905
6,4086.671875,SpaceInvaders-MinAtar,2905
7,40040.78125,SpaceInvaders-MinAtar,2905
8,3511.5,SpaceInvaders-MinAtar,2905
9,42285.640625,SpaceInvaders-MinAtar,2905
10,3811.21875,SpaceInvaders-MinAtar,2905
11,1327.546875,SpaceInvaders-MinAtar,2905
12,2998.75,SpaceInvaders-MinAtar,2905
13,53858.40625,SpaceInvaders-MinAtar,2905
14,113430.8125,SpaceInvaders-MinAtar,2905
15,46769.328125,SpaceInvaders-MinAtar,2905
16,42408.640625,SpaceInvaders-MinAtar,2905
17,2959.046875,SpaceInvaders-MinAtar,2905
18,4558.46875,SpaceInvaders-MinAtar,2905
19,25141.171875,SpaceInvaders-MinAtar,2905
20,10945.359375,SpaceInvaders-MinAtar,2905
21,4554.015625,SpaceInvaders-MinAtar,2905
22,45176.421875,SpaceInvaders-MinAtar,2905
23,18379.359375,SpaceInvaders-MinAtar,2905
24,36996.1875,SpaceInvaders-MinAtar,2905
25,1818.546875,SpaceInvaders-MinAtar,2905
26,11922.21875,SpaceInvaders-MinAtar,2905
27,37424.140625,SpaceInvaders-MinAtar,2905
28,70698.421875,SpaceInvaders-MinAtar,2905
29,42322.6875,SpaceInvaders-MinAtar,2905
0,17255.734375,Asterix-MinAtar,1328
1,17958.75,Asterix-MinAtar,1328
2,17905.5625,Asterix-MinAtar,1328
3,17640.4375,Asterix-MinAtar,1328
4,17927.78125,Asterix-MinAtar,1328
5,17554.484375,Asterix-MinAtar,1328
6,16315.515625,Asterix-MinAtar,1328
7,16665.546875,Asterix-MinAtar,1328
8,17719.8125,Asterix-MinAtar,1328
9,17789.34375,Asterix-MinAtar,1328
10,17190.265625,Asterix-MinAtar,1328
11,17038.125,Asterix-MinAtar,1328
12,17337.0,Asterix-MinAtar,1328
13,16485.890625,Asterix-MinAtar,1328
14,17809.515625,Asterix-MinAtar,1328
15,17619.96875,Asterix-MinAtar,1328
16,17121.0625,Asterix-MinAtar,1328
17,16312.84375,Asterix-MinAtar,1328
18,15972.078125,Asterix-MinAtar,1328
19,18557.5625,Asterix-MinAtar,1328
20,17063.59375,Asterix-MinAtar,1328
21,16428.234375,Asterix-MinAtar,1328
22,17788.796875,Asterix-MinAtar,1328
23,17639.140625,Asterix-MinAtar,1328
24,17817.578125,Asterix-MinAtar,1328
25,17388.5,Asterix-MinAtar,1328
26,16872.078125,Asterix-MinAtar,1328
27,15154.296875,Asterix-MinAtar,1328
28,17681.296875,Asterix-MinAtar,1328
29,16562.359375,Asterix-MinAtar,1328
0,10838.796875,Asterix-MinAtar,1913
1,9789.609375,Asterix-MinAtar,1913
2,9799.3125,Asterix-MinAtar,1913
3,10054.140625,Asterix-MinAtar,1913
4,10604.65625,Asterix-MinAtar,1913
5,10216.84375,Asterix-MinAtar,1913
6,9541.828125,Asterix-MinAtar,1913
7,9501.71875,Asterix-MinAtar,1913
8,9847.4375,Asterix-MinAtar,1913
9,9623.265625,Asterix-MinAtar,1913
10,10299.484375,Asterix-MinAtar,1913
11,9813.265625,Asterix-MinAtar,1913
12,10219.03125,Asterix-MinAtar,1913
13,11203.15625,Asterix-MinAtar,1913
14,10661.015625,Asterix-MinAtar,1913
15,9808.796875,Asterix-MinAtar,1913
16,9210.203125,Asterix-MinAtar,1913
17,10772.453125,Asterix-MinAtar,1913
18,9634.625,Asterix-MinAtar,1913
19,10599.265625,Asterix-MinAtar,1913
20,9757.265625,Asterix-MinAtar,1913
21,9571.734375,Asterix-MinAtar,1913
22,9232.203125,Asterix-MinAtar,1913
23,10417.671875,Asterix-MinAtar,1913
24,9405.1875,Asterix-MinAtar,1913
25,11686.3125,Asterix-MinAtar,1913
26,9775.015625,Asterix-MinAtar,1913
27,9526.484375,Asterix-MinAtar,1913
28,10500.078125,Asterix-MinAtar,1913
29,10947.484375,Asterix-MinAtar,1913
0,10811.640625,Asterix-MinAtar,1627
1,10304.5,Asterix-MinAtar,1627
2,10134.484375,Asterix-MinAtar,1627
3,10976.25,Asterix-MinAtar,1627
4,9777.328125,Asterix-MinAtar,1627
5,10243.140625,Asterix-MinAtar,1627
6,8472.515625,Asterix-MinAtar,1627
7,9457.25,Asterix-MinAtar,1627
8,9918.609375,Asterix-MinAtar,1627
9,11228.71875,Asterix-MinAtar,1627
10,9540.375,Asterix-MinAtar,1627
11,11241.28125,Asterix-MinAtar,1627
12,10345.15625,Asterix-MinAtar,1627
13,10862.0,Asterix-MinAtar,1627
14,9297.15625,Asterix-MinAtar,1627
15,10914.921875,Asterix-MinAtar,1627
16,9861.453125,Asterix-MinAtar,1627
17,10174.40625,Asterix-MinAtar,1627
18,10323.921875,Asterix-MinAtar,1627
19,8653.09375,Asterix-MinAtar,1627
20,11010.0625,Asterix-MinAtar,1627
21,10969.140625,Asterix-MinAtar,1627
22,10176.203125,Asterix-MinAtar,1627
23,11220.84375,Asterix-MinAtar,1627
24,9954.765625,Asterix-MinAtar,1627
25,10910.640625,Asterix-MinAtar,1627
26,9689.96875,Asterix-MinAtar,1627
27,10419.546875,Asterix-MinAtar,1627
28,9741.0625,Asterix-MinAtar,1627
29,10713.03125,Asterix-MinAtar,1627
0,14165.3125,Asterix-MinAtar,1461
1,14070.390625,Asterix-MinAtar,1461
2,14643.265625,Asterix-MinAtar,1461
3,13422.84375,Asterix-MinAtar,1461
4,13638.734375,Asterix-MinAtar,1461
5,14707.84375,Asterix-MinAtar,1461
6,16078.78125,Asterix-MinAtar,1461
7,15259.953125,Asterix-MinAtar,1461
8,14748.4375,Asterix-MinAtar,1461
9,15231.359375,Asterix-MinAtar,1461
10,16027.796875,Asterix-MinAtar,1461
11,14365.796875,Asterix-MinAtar,1461
12,14617.671875,Asterix-MinAtar,1461
13,15974.109375,Asterix-MinAtar,1461
14,14299.828125,Asterix-MinAtar,1461
15,15282.109375,Asterix-MinAtar,1461
16,14173.359375,Asterix-MinAtar,1461
17,14003.890625,Asterix-MinAtar,1461
18,13328.25,Asterix-MinAtar,1461
19,15259.65625,Asterix-MinAtar,1461
20,13997.25,Asterix-MinAtar,1461
21,15248.140625,Asterix-MinAtar,1461
22,15148.46875,Asterix-MinAtar,1461
23,13884.359375,Asterix-MinAtar,1461
24,14668.90625,Asterix-MinAtar,1461
25,15270.078125,Asterix-MinAtar,1461
26,14859.875,Asterix-MinAtar,1461
27,14450.328125,Asterix-MinAtar,1461
28,14227.40625,Asterix-MinAtar,1461
29,15450.5625,Asterix-MinAtar,1461
0,11867.546875,Asterix-MinAtar,1600
1,11782.625,Asterix-MinAtar,1600
2,11242.34375,Asterix-MinAtar,1600
3,12335.015625,Asterix-MinAtar,1600
4,13132.46875,Asterix-MinAtar,1600
5,12481.328125,Asterix-MinAtar,1600
6,12673.40625,Asterix-MinAtar,1600
